time,CapMrktCurUSD,CapMVRVCur,AdrActCnt,HashRate,IssTotUSD,TxCnt,TxTfrCnt,FeeTotNtv,FlowInExUSD,FlowOutExUSD,SplyCur,SplyExNtv,BlkCnt,AdrBalCnt,CapMrktEstUSD,PriceUSD,Puell_Multiple,NVT_proxy,NetFlowExUSD,ExchangeSupplyRatio
2016-12-27,14877782797.919584,2.18144466,643553,2405181.75981515,1805604.080400352,294098,627507,98.2370193001078,18798494.309358448,17207149.410610624,16067573.60091394,912196.04939272,156,13037725,,925.950810461719,1.1869955915462993,25.605409343503645,1591344.8987478241,0.05677248301764949
2016-12-28,15747603995.545294,2.2923126,663681,2546127.99373219,2008919.996683227,305997,647027,104.38369002012,21372847.106554896,19424150.247659028,16069623.6008239,914184.59476403,164,13080034,,979.960973991818,1.3199547575846011,24.836094321912224,1948696.858895868,0.056888986168733856
2016-12-29,15645002161.928385,2.26582772,655045,2368856.40597071,1825242.2989479844,305721,648126,107.739067460173,17678389.268758897,13533567.239186592,16071498.60077382,918442.40826634,150,13121568,,973.462559438925,1.1991235084715743,24.79687375722285,4144822.0295723043,0.057147278612967575
2016-12-30,15449532066.495375,2.23030531,641012,2479403.03824934,1886320.9666255116,285492,637789,99.8246408800956,16679077.147516087,20618825.24894791,16073461.10070381,914343.553519,157,13146093,,961.182658153127,1.2384455347297139,25.201847477306462,-3939748.1014318243,0.056885293577433896
2016-12-31,15576503794.393776,2.2443903,569619,2337271.6538911,1792595.6044856808,246244,587284,80.9497408800128,9499286.570828736,11380269.250089124,16075311.10057381,912402.33601968,148,13189705,,968.970597019287,1.1762222795914223,27.37229534701066,-1880982.679260388,0.05675798933602671
2017-01-01,16033166928.507767,2.30193946,466889,2463610.66220954,1944651.8480566924,178054,511341,67.9251329799789,9721168.939935694,9345531.755598344,16077261.10040376,912779.00627569,156,13195983,,997.257357977791,1.275147173957424,31.441369067615856,375637.1843373496,0.05677453395670527
2017-01-02,16353848176.394016,2.33524167,695006,2510987.79032895,2021442.298603895,289705,714760,109.117780780129,15943089.627822343,14179585.12608539,16079248.60038371,914512.89954567,159,13204286,,1017.07788609001,1.3244005123146594,22.49601068943941,1763504.5017369539,0.056875350476504626
2017-01-03,16605694521.70078,2.35770988,665048,2589949.67052797,2116848.5590298036,309610,751932,122.437485860146,23481209.04988174,21926624.85200184,16081298.60035364,916018.39108972,164,13254620,,1032.60905318527,1.386521416021008,21.386639483827846,1554584.197879903,0.05696171769794611
2017-01-04,18246345823.22251,2.55770131,695057,2416233.53409012,2169724.451738741,326406,718524,190.298113640285,34312709.765797965,31499564.51221548,16083211.10035356,918498.03328261,153,13298518,,1134.49644535359,1.4199533414313574,22.383679738399216,2813145.253582485,0.057109120035265755
2017-01-05,16092973484.822357,2.23704042,652932,2210932.64557266,1750871.7256282875,290836,617166,117.013347430077,44833122.84522855,37489455.17353054,16084961.10035311,925838.04468228,140,13325351,,1000.49812893045,1.1453616385932077,26.062617027433635,7343667.671698011,0.057559234300041624
2017-01-06,14357044093.610928,2.00164999,718728,2542572.54240856,1796083.7107254537,344354,734935,125.889230350213,32741869.249889795,42032218.0036928,16086973.60031267,915428.26992881,161,13382219,,892.463955639977,1.1747093928453358,21.888974671654868,-9290348.753803004,0.05690494015052138
2017-01-07,14535387579.870792,2.0252978,641049,2179347.89349305,1558456.9142708941,281650,629678,106.485474430065,20682738.93917198,26955342.894885097,16088698.60031227,908485.34983617,138,13406867,,903.453283635301,1.0200336076486578,25.550676060323326,-6272603.955713116,0.05646729871728325
2017-01-08,14682600907.602928,2.04304794,594176,2637326.79864739,1904812.4313997657,256747,583408,90.1299686600282,16448430.537332755,16467199.16823126,16090786.10018194,908464.78113536,167,13422143,,912.484997077732,1.2462667158048821,27.580674416843685,-18768.63089850545,0.05645869477595554
2017-01-09,14539700661.885653,2.02053011,615967,2147763.14141344,1535964.7335651664,274558,606625,104.646586300052,17997017.436729774,16606227.84458247,16092486.10014191,910004.10183393,136,13462904,,903.508666803039,1.0057087580699167,26.527897960258663,1390789.5921473037,0.05654838513894414
2017-01-10,14589634708.700304,2.02492109,698656,2545880.37552233,1812997.894798364,321863,682279,118.598707540128,13346608.023403974,14755825.149783423,16094486.10013187,908449.53066711,160,13492143,,906.498947399182,1.1873058636483025,23.589303056567573,-1409217.126379449,0.0564447677928447
2017-01-11,12689026925.135504,1.76845775,639505,2562350.134115,1507651.7795821163,305027,616384,112.496506280105,46431222.3287715,41266425.283386,16096398.60011181,915001.22548356,153,13523444,,788.314655990649,0.9879947924586794,26.114238202341085,5164797.045385502,0.05684508989962538
2017-01-12,12993296880.857473,1.81077416,607660,2880550.47756719,1735286.1421274107,287002,586191,102.647480790096,18050984.045026325,19907058.599692333,16098548.59994176,912701.56999986,172,13554826,,807.109833547633,1.1368911455024076,27.462974695861515,-1856074.5546660088,0.05669464947934262
2017-01-13,13310975741.1082,1.85366729,601486,2512107.97462255,1550150.4888953832,279226,595306,99.1151000600593,14329137.634323444,21054927.25226811,16100423.59975171,904566.32401956,150,13613003,,826.746927410871,1.0153770474739954,27.04562628253656,-6725789.617944665,0.056182765528821836
2017-01-14,13204837500.057323,1.83889611,595768,2880550.47756719,1763097.088144361,244189,545248,87.8050175000314,10989582.837603275,11429164.06437556,16102573.59962168,904030.27887269,172,13627943,,820.045157276447,1.1535335600754124,29.53256793169655,-439581.226772286,0.05614197465266855
2017-01-15,13279051045.178684,1.84823542,540189,2796813.54507977,1721241.9985352128,228460,505343,79.5126404700125,6872319.659726185,6372858.579485021,16104661.09960157,904636.01880112,167,13643199,,824.547065166569,1.1254560666624474,31.868772496307596,499461.0802411642,0.056172310190588284
2017-01-16,13382120128.68228,1.86155157,642798,2830308.31807474,1755145.3490794853,273717,596545,106.330952970067,14441009.908207243,14275205.397903591,16106773.59950151,904835.58177646,169,13657692,,830.838035067212,1.146984623455681,27.000098231485484,165804.5103036519,0.05617733285854741
2017-01-17,14594958398.362688,2.0228738,652459,2646087.06660242,1789402.9855216246,287927,653808,107.572191780084,19978958.226174165,18115246.08611314,16108748.59939031,906892.59828219,158,13683957,,906.026828112215,1.16911057576939,24.638347342630116,1863712.1400610246,0.056298140894477336
2017-01-18,14197645178.668123,1.96641888,651983,2512107.97462255,1652362.153820865,300621,623398,108.68879839009,16527131.81424439,15159298.333549064,16110623.59934002,908444.73246196,150,13717619,,881.259815371128,1.0788119044320201,25.84323914953211,1367833.4806953259,0.05638793103571577
2017-01-19,14537996019.982504,2.01003826,687454,2914045.25056216,1962423.9171610165,301202,642443,113.709831460059,9433856.759116549,15829535.863656512,16112798.59919661,901356.25278602,174,13733898,,902.263869959088,1.2804145395814126,25.080510798929414,-6395679.1045399625,0.05594039094058819
2017-01-20,14425881540.143623,1.99263298,659337,3165256.04802441,2114849.79449737,297795,633226,103.765632190085,10440020.03605843,11623797.619105604,16115161.09903648,900033.85412337,189,13769246,,895.174516189363,1.3781107478435954,25.44930419634772,-1183777.583047174,0.055850130730445056
2017-01-21,14900046542.109077,2.05421871,629947,3031276.95604454,2091609.4371127996,259231,591326,93.3381114400421,8495717.078372853,12129400.291273125,16117423.59895642,896103.28844351,181,13788721,,924.46825949737,1.3619574239582428,27.2564094914758,-3633683.2129002716,0.05559842011607435
2017-01-22,14869799008.144333,2.04635127,572531,2950275.25252868,2006365.8933050844,238139,530279,88.384957400021,7874724.017866367,12148255.48164982,16119598.59895609,891470.56867652,174,13797254,,922.467077381648,1.3058047358628475,30.398334836861522,-4273531.463783453,0.05530352156127833
2017-01-23,14817362335.954388,2.03609568,619539,2695734.74214349,1585474.6586177675,232043,517126,110.880881030026,15620199.063575955,14894708.307668785,16121323.598956,892259.90425318,138,13767550,,919.115744126242,1.0321320482723992,31.17484636037638,725490.7559071705,0.05534656622803365
2017-01-24,14313248721.796082,1.96451725,724707,2910612.14912595,1653421.6984614253,281463,608306,143.792723340119,9182500.885664646,12251527.757731644,16123186.09895584,888802.79312748,149,13760306,,887.743193804792,1.0762386050283586,26.50505847214369,-3069026.872066999,0.05512575415755079
2017-01-25,14443045315.825674,1.97868447,707539,2910612.14912595,1668222.6869381936,307727,651515,134.391290270208,9898377.342360936,11484680.273064751,16125048.59893561,887031.75306696,149,13770131,,895.690033255406,1.0856721249756476,24.750080349547762,-1586302.930703815,0.05500955532782156
2017-01-26,14783083522.672855,2.02100235,719958,3027818.00748001,1776043.220328025,311685,651655,121.930556940107,8623681.661716033,8918055.689315077,16126986.09884539,886710.61804505,155,13747251,,916.6674685564,1.1553327377698124,24.74773630041263,-294374.02759904414,0.05498303356933717
2017-01-27,14846112302.752869,2.02710253,660526,3320832.65336517,1955965.7348772648,261285,571345,115.66584467002,4182620.505241319,10095538.721903302,16129111.098835,880286.70632392,170,13728240,,920.454463471654,1.2710760330525892,28.230073071147906,-5912918.216661982,0.05457750901024563
2017-01-28,14885292937.069485,2.03067894,669387,2969215.07830298,1753272.4022793693,247025,586584,121.64002043004,3721252.3536201017,3377327.726424414,16131011.09882497,880659.41326371,152,13744208,,922.774948568089,1.1390483861069347,27.499916633977346,343924.6271956875,0.05459418556397
2017-01-29,14771981709.629528,2.00928142,636175,3262229.72418814,1911381.8483138515,240802,555011,118.906953870012,3069308.365075989,3969485.863881577,16133098.59882495,879676.29179564,167,13716696,,915.63202314436,1.2414410219320866,29.068070000099006,-900177.4988055876,0.054526183324740296
2017-01-30,14849161141.890284,2.01726706,649149,2812940.60049756,1656563.8694097025,252820,566706,138.070037850041,4342155.830955797,5123301.328511651,16134898.59882487,878827.5096137,144,13711719,,920.313260783168,1.0759391108967613,28.471374220186252,-781145.4975558538,0.054467495053096046
2017-01-31,15628390267.653969,2.11732767,686217,2832474.91022324,1755404.6290254232,310555,666887,143.713312710244,7207679.130906949,7505616.895220921,16136711.09882471,878519.88128181,145,13758014,,968.499105669199,1.1396064937740678,24.197069516761776,-297937.76431397256,0.05444231330049625
2017-02-01,15937898190.3776,2.1532295,780918,3750587.46733008,2370078.216995909,344963,817796,154.485473030198,7509242.341172734,8511538.064525332,16139111.09878458,877504.93176715,192,13773326,,987.532590414962,1.5367606226202548,19.734886327133637,-1002295.723352598,0.05437132977126813
2017-02-02,16265430337.177128,2.19051199,637933,3066886.62693136,1977619.81824517,258254,624244,145.238275180062,5858210.940606831,10429211.311810017,16141073.5987845,872968.87880807,157,13771587,,1007.7043659848,1.281538145065002,25.85699437845538,-4571000.371203186,0.05408369359481817
2017-02-03,16389955943.816654,2.19895326,713302,2910612.14912595,1891000.0484767612,323167,728244,160.00418284024,9211893.575300226,6821866.427409129,16142936.09878438,875322.88486245,149,13837033,,1015.30203945061,1.2248540560827512,22.166933196544537,2390027.147891097,0.05422327633003298
2017-02-04,16690201716.68176,2.23392412,655245,2824555.82436805,1860814.75139685,285173,615498,137.890957020201,9029023.148124592,9282400.459729249,16144736.09878436,875077.78837418,144,13864405,,1033.78597299825,1.205186392883698,26.23036321610202,-253377.31160465628,0.05420204969718088
2017-02-05,16381947061.863184,2.18915215,694185,3336807.82080876,2016453.653043545,293960,625501,137.880496000239,4925302.291188868,5154421.888366084,16146723.59878433,874851.95863656,159,13874153,,1014.56787574518,1.30565642645029,25.814065203387887,-229119.59717721585,0.0541813918646893
2017-02-06,16524823455.991669,2.20253705,612564,2623276.58868614,1598933.5643446876,227270,521429,156.427073190084,7608977.648264081,7320188.376693416,16148286.09878432,875134.16750808,125,13846017,,1023.3174811806,1.035406654938585,30.969290351676488,288789.27157066483,0.054193625388762594
2017-02-07,17016217921.256577,2.25911131,721269,3168918.11913285,1988716.1664187664,329143,684571,169.367973800293,8101941.614239554,6933181.754453059,16150173.59878425,876243.44306615,151,13906462,,1053.62445902981,1.2864070981315594,23.591670694178184,1168759.8597864946,0.05425597673650466
2017-02-08,16997840733.154907,2.25075614,668157,3063987.05558541,1920570.9527703016,308637,637004,156.418925070199,14534183.297647133,11106580.163002811,16151998.5987822,879500.48270413,146,13945973,,1052.36764535359,1.241717337429405,25.356196505488505,3427603.134644322,0.05445149572824016
2017-02-09,15875484012.417988,2.10032332,753077,3546669.94790366,2076063.472089422,342842,704562,173.680670140304,29976246.77837479,17427247.48538279,16154111.0987711,892269.72669057,169,13967226,,982.751939450614,1.3410092471085424,22.927877317781967,12548999.292992,0.0552348390595412
2017-02-10,16101828644.843328,2.12395089,659353,3084973.26829489,1831344.6563705448,304305,640284,141.435431220165,9622086.02093851,12236693.046520345,16155948.59873996,889646.33169346,147,14000921,,996.650153126827,1.1828968544583305,25.23247277573695,-2614607.025581835,0.055066177405568476
2017-02-11,16341484984.268703,2.15345527,623589,2917083.56661898,1757264.6223385371,259144,576491,115.041410690112,6176431.565073953,4581698.255928579,16157686.09873994,891223.12843165,139,14015950,,1011.37532220923,1.1348003748479834,28.027646743383574,1594733.3091453742,0.05515784395026415
